text,clean_text,labels
"Метки: 1 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



https",метки 1 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему https,1 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 0 1
"Метки: 0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



Пример",метки 1 1 0 0 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему пример,1 1 0 0 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 0
"Метки: 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
- И тут он,",метки 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему и тут он,1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1
"Метки: 1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0
"Метки: 1 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
Подарочный сертификат на",метки 1 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему подарочный сертификат на,1 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
а) - ты в",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему а ты в,0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0
"Метки: 0 0 0 1 1 0 0 1 1 0 0 0 1 1 0 1 1 0 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


Буду призна",метки 0 0 0 1 1 0 0 1 1 0 0 0 1 1 0 1 1 0 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему буду призна,0 0 0 1 1 0 0 1 1 0 0 0 1 1 0 1 1 0 1 0
"Метки: 1 1 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 1 1 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 1 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1 1 0
"Метки: 1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
1. \tД",метки 1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 tд,1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
&middot;",метки 0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему middot,0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 0
"Метки: 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Скачать.",метки 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему скачать,0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
А еще я очень люблю",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему а еще я очень люблю,0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
КНИГА УМО",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему книга умо,0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 1 1 0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
1 0 0 0 0",метки 1 1 0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 0 0 0 0,1 1 0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 1 1 0
"Метки: 1 1 0 0 1 0 1 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Классификация сайтов",метки 1 1 0 0 1 0 1 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему классификация сайтов,1 1 0 0 1 0 1 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 1 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0
"Метки: 0 1 0 0 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


153545",метки 0 1 0 0 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 153545,0 1 0 0 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
Миллионы людей ежегодно",метки 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему миллионы людей ежегодно,1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
А. В.
",метки 0 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему а в,0 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
1.\tКак",метки 0 1 0 0 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 tкак,0 1 0 0 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 0
"Метки: 1 1 0 0 0 0 0 1 0 1 1 0 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
1 2 1 2 3",метки 1 1 0 0 0 0 0 1 0 1 1 0 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 2 1 2 3,1 1 0 0 0 0 0 1 0 1 1 0 1 1 1 1 1 1 1 0
"Метки: 1 1 0 0 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

1 1. 1",метки 1 1 0 0 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 1 1,1 1 0 0 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 0
"Метки: 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

[&lt;",метки 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему lt,0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1
"Метки: 1 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:




С",метки 1 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему с,1 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1 0 1
"Метки: 1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


Темы для",метки 1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему темы для,1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
http://ljpl",метки 0 1 0 0 1 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 1 0 0 1 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Какие у вас",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему какие у вас,0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
Прямой урок
",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему прямой урок,0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
Напиши длинный текст",метки 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему напиши длинный текст,0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1 1 0
"Метки: 1 0 0 0 1 0 0 1 1 1 0 0 0 1 0 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 1 0 0 0 1 0 0 1 1 1 0 0 0 1 0 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 0 0 0 1 0 0 1 1 1 0 0 0 1 0 1 1 1 1 0
"Метки: 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

«Здравствуйте!",метки 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему здравствуйте,1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1 1 0 1
"Метки: 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:




Д",метки 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему д,1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0
